courses,course_links,websiteNames,course_tags
Lightroom 6 / Lightroom CC Training Videos,https://www.youtube.com/playlist?list=PLllFqBuTM0WKjdQXb5XXKEMQmjseqic1J, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Getting Started with Lightroom CC,https://www.youtube.com/watch?v=l35F8Sy01dY&index=1&list=PLmXfFxjdp3CHCRpDULlvcaqWfK_zLPWF2, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
