courses,course_links,websiteNames,course_tags
How I write backends,https://github.com/fpereiro/backendlore, (github.com) ,"['Free', 'Docs']"
The System Design Primer,https://github.com/donnemartin/system-design-primer, (github.com) ,"['Free', 'Docs']"
Computer Architecture,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/comparch, (coursera.org) ,"['Free', ' Video', ' Beginner', 'Docs']"
Spring 2015 - Computer Architecture Lectures - Carnegie Mellon,https://www.youtube.com/playlist?list=PL5PHm2jkkXmi5CxxI7b3JCL1TWybTDtKq, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Computer Sc - Computer Architecture,https://www.youtube.com/playlist?list=PL59E5B57A04EAE09C, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Computer Organisation and Architecture Tutorials,https://www.geeksforgeeks.org/computer-organization-and-architecture-tutorials, (geeksforgeeks.org) ,"['Free', ' Beginner', 'Docs']"
Computer Architecture Course,https://www.studytonight.com/computer-architecture, (studytonight.com) ,"['Free', ' Beginner', 'Docs']"
Site Reliability Engineering,https://landing.google.com/sre/book.html, (landing.google.com) ,"['Free', ' Book', 'Docs']"
