courses,course_links,websiteNames,course_tags
Awesome Kubernetes,https://ramitsurana.github.io/awesome-kubernetes, (ramitsurana.github.io) ,"['Free', ' Book', ' Beginner', 'Docs']"
Kubernetes Webinars,https://www.youtube.com/playlist?list=PLF3s2WICJlqOiymMaTLjwwHz-MSVbtJPQ, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Containers Training Library,https://cloudacademy.com/library/containers, (cloudacademy.com) ,"['Paid', ' Video', ' Advanced', 'Docker', 'Docs']"
DevOps Training Library,https://cloudacademy.com/library/devops, (cloudacademy.com) ,"['Paid', ' Video', ' Advanced', 'Docker', 'Docs']"
Kubernetes from A to Z,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/kubernetes-for-beginners, (udemy.com) ,"['Paid', ' Beginner', 'Docs']"
Exploring Kubernetes,https://www.manning.com/books/exploring-kubernetes?a_aid=hackrio, (manning.com) ,"['Free', ' Book', ' Beginner', 'Docs']"
A Guide to the Kubernetes Networking Model,https://sookocheff.com/post/kubernetes/understanding-kubernetes-networking-model, (sookocheff.com) ,"['Free', ' Beginner', 'Docs']"
CI/CD with Kubernetes,https://thenewstack.io/ebooks/kubernetes/ci-cd-with-kubernetes, (thenewstack.io) ,"['Free', ' Book', ' Beginner', 'Docs']"
Kubernetes Tutorials,http://docs.heptio.com/content/tutorials.html, (docs.heptio.com) ,"['Free', ' Beginner', 'AWS', 'Docs']"
Microservices Architecture Guide,https://www.datawire.io/guide/introduction-architecture-guide/, (datawire.io) ,"['Free', ' Beginner', 'AWS', 'Docs']"
Kubernetes on AWS: Tutorial and Best Practices for Deployment,https://www.weave.works/technologies/kubernetes-on-aws, (weave.works) ,"['Free', ' Book', ' Beginner', 'AWS', 'Docs']"
Kuberbetes: The Complete Guide,https://www.aquasec.com/wiki/display/containers/Kubernetes+Guide, (aquasec.com) ,"['Free', ' Book', ' Advanced', 'Docs']"
Learn DevOps: Advanced Kubernetes Usage,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-devops-advanced-kubernetes-usage, (udemy.com) ,"['Paid', ' Advanced', 'Docs']"
Fundamentals of Kubernetes,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/fundamentals-of-kubernetes, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
A Tutorial Introduction to Kubernetes,http://okigiveup.net/a-tutorial-introduction-to-kubernetes, (okigiveup.net) ,"['Free', ' Beginner', 'Docs']"
Scalable Microservices with Kubernetes,https://www.anrdoezrs.net/links/8752481/type/dlg/https://www.udacity.com/course/scalable-microservices-with-kubernetes--ud615, (udacity.com) ,"['Free', ' Video', 'Docs']"
