courses,course_links,websiteNames,course_tags
Windows Server Administration Fundamentals,http://www.microsoftvirtualacademy.com/training-courses/windows-server-administration-fundamentals, (microsoftvirtualacademy.com) ,"['Free', ' Video', 'Docs']"
Microsoft Windows Server 2016 Training for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/windows-server-2016, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Windows Server 2012 System Administration,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/systems-administration-101-active-directory/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
Windows Server and Powershell Tutorials,http://www.software-skills-training.com/courses.htm#Windows, (software-skills-training.com) ,"['Paid', ' Video', ' Advanced', 'PowerShell', 'Docs']"
Mastering Windows Server 2019 - Second Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/virtualization-and-cloud/mastering-windows-server-2019-second-edition, (packtpub.com) ,"['Paid', ' Book', ' Advanced', 'Docs']"
Windows Server 2016 Administration & Infrastructure,https://courses.tetranoodle.com/p/windows-server-2016-administration-infrastructure, (courses.tetranoodle.com) ,"['Paid', ' Beginner', 'Docs']"
