course_name,course_link,course_source,course_tags
Rapid Prototyping with Marvel App and Sketch App - Full app demo,https://www.youtube.com/watch?v=DfFcGdCWBKQ, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Prototyping with Marvel Tutorials,https://www.youtube.com/playlist?list=PLgwNtYvZGv9TN6fh5M1taPd9ZPitGbycj, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
