course_name,course_link,course_source,course_tags
Learn Adobe Illustrator by TastyTuts,https://www.youtube.com/playlist?list=PLYfCBK8IplO4X-jM1Rp43wAIdpP2XNGwP, (youtube.com) ,"['Free', ' Video', 'Docs']"
Adobe Illustrator CC Tutorial,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/adobe-illustrator-cc-tutorial/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Adobe Illustrator CS6 for Beginners,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGBywvNsQ-1vEWwg3ITxbPPK, (youtube.com) ,"['Free', ' Video', 'Docs']"
Designing Custom Illustrations Without Any Drawing Skills,https://www.toptal.com/designers/illustration/a-step-by-step-guide-to-designing-custom-illustrations-without-any-drawing-skills, (toptal.com) ,"['Free', ' Beginner', 'Docs']"
Learn Adobe Illustrator Course From Scratch,https://www.eduonix.com/courses/Graphic-Design/Learn-Adobe-Illustrator-Course-From-Scratch, (eduonix.com) ,"['Free', ' Beginner', ' Video', 'Docs']"
Illustrator - Basic,https://www.goskills.com/Course/Illustrator-Basic, (goskills.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Illustrator - Advanced,https://www.goskills.com/Course/Illustrator-Advanced, (goskills.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
