courses,course_links,websiteNames,course_tags
VB.NET Fundamentals,http://pluralsight.pxf.io/c/1419154/610368/7490, (pluralsight.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Visual Basic Fundamentals for Absolute Beginners,https://mva.microsoft.com/en-US/training-courses/visual-basic-fundamentals-for-absolute-beginners-16507, (mva.microsoft.com) ,"['Free', ' Video', 'Docs']"
Visual Basic Tutorial by TheNewBoston,https://www.youtube.com/playlist?list=PLC601DEA22187BBF1, (youtube.com) ,"['Free', ' Video', 'Docs']"
Visual Basic Tutorial by Derek Banas,https://www.youtube.com/playlist?list=PLGLfVvz_LVvTr9wMK6f9lTzOzSX6a6Pk-, (youtube.com) ,"['Free', ' Video', 'Docs']"
A Guide To VB.NET Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learning-visual-basic-net/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Visual Basic (VB) Tutorial,https://www.tutlane.com/tutorial/visual-basic, (tutlane.com) ,"['Free', ' Beginner', 'Docs']"
Introduction to Programming with Visual Basic.Net,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introtovb/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
LINQ Tutorial,https://www.tutlane.com/tutorial/linq, (tutlane.com) ,"['Free', ' Beginner', 'Docs']"
