courses,course_links,websiteNames,course_tags
Framer Crash Course,https://www.youtube.com/playlist?list=PLWlUJU11tp4f41p4dzizVkjjTQ38kA0wG, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
Prototyping with Real Data - A Framer Tutorial,https://www.toptal.com/designers/ui/framer-tutorial-using-real-data, (toptal.com) ,"['Free', ' Beginner', 'Docs']"
Framer Course,https://learnux.io/course/framer, (learnux.io) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Framer Video Tutorials,https://www.youtube.com/playlist?list=PL9p5auxyrweMB6JVO24jFvW4NZufHacjz, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Docs']"
