courses,course_links,websiteNames,course_tags
Basic Color Theory Lessons,https://www.colormatters.com/color-and-design/basic-color-theory, (colormatters.com) ,"['Free', ' Beginner', 'Docs']"
The Fundamentals of Understanding Color Theory,https://99designs.com/blog/tips/the-7-step-guide-to-understanding-color-theory/, (99designs.com) ,"['Free', ' Beginner', 'Docs']"
Basic Color Schemes  - Introduction to Color Theory,http://www.tigercolor.com/color-lab/color-theory/color-theory-intro.htm, (tigercolor.com) ,"['Free', ' Beginner', 'Docs']"
10 Color Theory Basics Everyone Should Know,http://freshome.com/2014/10/30/10-color-theory-basics-everyone-should-know/, (freshome.com) ,"['Free', ' Beginner', 'Docs']"
Basic Color Theory,http://www.beginnersschool.com/2015/10/27/basic-color-theory/, (beginnersschool.com) ,"['Free', ' Beginner', 'Docs']"
