courses,course_links,websiteNames,course_tags
Empower Yourself with Advanced C# Skills,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/course/advanced-object-oriented-csharp, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
C# Fundamentals with Visual Studio 2015,https://pluralsight.pxf.io/xqJK1, (pluralsight.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
C# Tutorials,https://www.tutorialsteacher.com/csharp/csharp-tutorials, (tutorialsteacher.com) ,"['Free', ' Beginner', 'Docs']"
"C# in Depth: Puzzles, Gotchas, Questions at Interviews",https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/csharp-in-depth/, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
C Sharp Tutorial,https://www.tutlane.com/tutorial/csharp, (tutlane.com) ,"['Free', ' Beginner', 'Docs']"
WCF Programming Using C#,https://www.software-skills-training.com/Courses/learn-wcf-programming.htm, (software-skills-training.com) ,"['Paid', ' Advanced', 'Docs']"
Windows Presentation Foundation Programming Using C#,https://www.software-skills-training.com/Courses/wpf-training.htm, (software-skills-training.com) ,"['Paid', ' Advanced', 'Docs']"
Software Architecture: Meta and SOLID Principles in C#,https://www.simpliv.com/csharp/software-architecture-meta-and-solid-principles-in-c, (simpliv.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Software Architecture: Dependency Injection for C# Devs,https://www.simpliv.com/csharp/software-architecture-dependency-injection-for-c-devs, (simpliv.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Learn Unit Testing with NUnit and C#,https://www.simpliv.com/csharp/learn-unit-testing-with-nunit-and-c, (simpliv.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
API in C#: The Best Practices of Design and Implementation,https://www.simpliv.com/csharp/api-in-c-the-best-practices-of-design-and-implementation, (simpliv.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Learning to Program with C#,https://www.software-skills-training.com/Courses/learning-c-sharp-programming.htm, (software-skills-training.com) ,"['Paid', 'Docs']"
The Complete C# Developer Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-c-sharp-developer-course/, (udemy.com) ,"['Paid', ' Beginner', ' Video', 'Docs']"
C# Tutorial | Cosmic Learn,https://www.cosmiclearn.com/csharp, (cosmiclearn.com) ,"['Free', ' Beginner', 'Docs']"
How to program in C#,https://www.youtube.com/playlist?list=PLPV2KyIb3jR6ZkG8gZwJYSjnXxmfPAl51, (youtube.com) ,"['Free', ' Video', 'Docs']"
