courses,course_links,websiteNames,course_tags
Getting Started with Deno,https://towardsdatascience.com/getting-started-with-deno-nodejs-alternative-c06f820f259b, (towardsdatascience.com) ,"['Free', ' Beginner', 'Docs']"
Deno - A Complete Guide to Programming With Deno,https://leanpub.com/deno, (leanpub.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Learn Deno: Chat app,https://aralroca.com/blog/learn-deno-chat-app, (aralroca.com) ,"['Free', ' Beginner', 'Docs']"
Getting started with Deno 1.0,https://www.twilio.com/blog/getting-started-deno, (twilio.com) ,"['Free', ' Beginner', 'Docs']"
The Deno Handbook,https://flaviocopes.com/deno, (flaviocopes.com) ,"['Free', ' Beginner', 'Docs']"
The Complete Deno Guide,https://academy.zerotomastery.io/p/deno-the-complete-guide-zero-to-mastery, (academy.zerotomastery.io) ,"['Paid', ' Video', ' Beginner', 'Docs']"
